experiment,seed,dataset,sample_id,df,lr_degradation,model,input_projection,hash_base_resolution,hash_max_resolution,iters,psnr_model,psnr_bilinear,psnr_improvement,ssim_model,ssim_bilinear,ssim_improvement,lpips_model,lpips_bilinear,lpips_improvement,eval_crop_applied,eval_crop_lr,eval_crop_hr,attn_entropy_mean,attn_fine_mass_last3,training_time_seconds,time_per_iteration_seconds,total_runtime_seconds,final_recon_loss,ttq_psnr_seconds,ttq_psnr_iteration,artifact_dir,command,attn_mean_by_level
hashgrid_mlp_baseline_s2_psf,6,worldstrat_sweet,UNHCR-TURs004202,4,s2_psf,mlp_tcnn,hashgrid_tcnn,16,64,2000,23.109460830688477,23.731401443481445,-0.6219406127929688,0.4298802316188812,0.49032559990882874,-0.06044536828994751,0.45918017625808716,0.5025438666343689,0.04336369037628174,False,64,256,,,9.505073547363281,0.00475253677368164,12.707618236541748,0.16083753108978271,,,/workspaces/scalef/single_samples/worldstrat_sweet/UNHCR-TURs004202/hashgrid_mlp_baseline_s2_psf,/workspaces/scalef/optimize.py --dataset worldstrat_sweet --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --worldstrat_data_root worldstrat_datasets/worldstrat_sweet --df 4 --sample_id UNHCR-TURs004202 --input_projection hashgrid --hash_n_levels 16 --hash_n_features_per_level 2 --hash_log2_hashmap_size 21 --hash_base_resolution 0 --hash_max_resolution 0 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --lr_degradation s2_psf --run_name hashgrid_mlp_baseline_s2_psf --eval_crop_lr_size 64 --eval_crop_anchor topleft,
hashgrid_level_attention_area,6,worldstrat_sweet,UNHCR-TURs004202,4,area,hash_attn,hashgrid_tcnn,16,64,2000,23.493642807006836,23.731401443481445,-0.23775863647460938,0.44863417744636536,0.49032559990882874,-0.04169142246246338,0.4602290391921997,0.5025438666343689,0.04231482744216919,False,64,256,1.8038181066513062,0.7573188543319702,13.696871757507324,0.006848435878753662,16.910840272903442,0.16105711460113525,,,/workspaces/scalef/single_samples/worldstrat_sweet/UNHCR-TURs004202/hashgrid_level_attention_area,/workspaces/scalef/optimize.py --dataset worldstrat_sweet --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --worldstrat_data_root worldstrat_datasets/worldstrat_sweet --df 4 --sample_id UNHCR-TURs004202 --input_projection hashgrid --hash_n_levels 16 --hash_n_features_per_level 2 --hash_log2_hashmap_size 21 --hash_base_resolution 0 --hash_max_resolution 0 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model hash_attn --hash_attn_token_dim 32 --log_attention --lr_degradation area --run_name hashgrid_level_attention_area --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.009173518046736717, 0.009691423736512661, 0.010329941287636757, 0.010048016905784607, 0.010170133784413338, 0.0103994719684124, 0.010761155746877193, 0.01247949805110693, 0.014112117700278759, 0.015536646358668804, 0.027117088437080383, 0.034359633922576904, 0.0685025006532669, 0.14810264110565186, 0.26305681467056274, 0.3461593985557556]"
hashgrid_level_attention_s2_psf,6,worldstrat_sweet,UNHCR-TURs004202,4,s2_psf,hash_attn,hashgrid_tcnn,16,64,2000,23.17244529724121,23.731401443481445,-0.5589561462402344,0.43386080861091614,0.49032559990882874,-0.0564647912979126,0.45793741941452026,0.5025438666343689,0.04460644721984863,False,64,256,1.2687373161315918,0.888265073299408,15.442522287368774,0.007721261143684387,18.5960750579834,0.16394099593162537,,,/workspaces/scalef/single_samples/worldstrat_sweet/UNHCR-TURs004202/hashgrid_level_attention_s2_psf,/workspaces/scalef/optimize.py --dataset worldstrat_sweet --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --worldstrat_data_root worldstrat_datasets/worldstrat_sweet --df 4 --sample_id UNHCR-TURs004202 --input_projection hashgrid --hash_n_levels 16 --hash_n_features_per_level 2 --hash_log2_hashmap_size 21 --hash_base_resolution 0 --hash_max_resolution 0 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model hash_attn --hash_attn_token_dim 32 --log_attention --lr_degradation s2_psf --run_name hashgrid_level_attention_s2_psf --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.004115007817745209, 0.004250324796885252, 0.004686162807047367, 0.0048430245369672775, 0.004854029510170221, 0.005024733953177929, 0.004934470169246197, 0.005402428563684225, 0.00641271099448204, 0.0069707767106592655, 0.01246478222310543, 0.01542571559548378, 0.03235075622797012, 0.08880238234996796, 0.23392000794410706, 0.5655426979064941]"
fourier_band_attention_area,6,worldstrat_sweet,UNHCR-TURs004202,4,area,fourier_band_attn,fourier,8,48,2000,23.52715301513672,23.731401443481445,-0.20424842834472656,0.43496188521385193,0.49032559990882874,-0.05536371469497681,0.548992931842804,0.5025438666343689,-0.04644906520843506,False,64,256,2.02490496635437,0.387813538312912,11.759307622909546,0.005879653811454773,15.01797342300415,0.24514572322368622,,,/workspaces/scalef/single_samples/worldstrat_sweet/UNHCR-TURs004202/fourier_band_attention_area,/workspaces/scalef/optimize.py --dataset worldstrat_sweet --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --worldstrat_data_root worldstrat_datasets/worldstrat_sweet --df 4 --sample_id UNHCR-TURs004202 --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model fourier_band_attn --attn_token_dim 32 --fourier_num_bands 8 --log_attention --lr_degradation area --run_name fourier_band_attention_area --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.11183634400367737, 0.12740370631217957, 0.11125489324331284, 0.15377500653266907, 0.10791650414466858, 0.11230495572090149, 0.11553768068552017, 0.15997090935707092]"
fourier_band_attention_s2_psf,6,worldstrat_sweet,UNHCR-TURs004202,4,s2_psf,fourier_band_attn,fourier,8,48,2000,23.465484619140625,23.731401443481445,-0.2659168243408203,0.42789092659950256,0.49032559990882874,-0.06243467330932617,0.5581145286560059,0.5025438666343689,-0.05557066202163696,False,64,256,2.013636827468872,0.38348305225372314,13.495640754699707,0.0067478203773498535,16.634544134140015,0.24661624431610107,,,/workspaces/scalef/single_samples/worldstrat_sweet/UNHCR-TURs004202/fourier_band_attention_s2_psf,/workspaces/scalef/optimize.py --dataset worldstrat_sweet --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --worldstrat_data_root worldstrat_datasets/worldstrat_sweet --df 4 --sample_id UNHCR-TURs004202 --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model fourier_band_attn --attn_token_dim 32 --fourier_num_bands 8 --log_attention --lr_degradation s2_psf --run_name fourier_band_attention_s2_psf --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.11566635966300964, 0.13215914368629456, 0.109444260597229, 0.15048979222774506, 0.10875742137432098, 0.11426147818565369, 0.10863271355628967, 0.1605888307094574]"
fourier_mlp_baseline_area,6,worldstrat_sweet,UNHCR-TURs005204,4,area,mlp_tcnn,fourier,8,48,2000,23.789705276489258,24.80785369873047,-1.018148422241211,0.6549907922744751,0.6901300549507141,-0.035139262676239014,0.5202637314796448,0.548592209815979,0.02832847833633423,False,64,256,,,7.799086093902588,0.003899543046951294,11.00715184211731,0.06675685942173004,,,/workspaces/scalef/single_samples/worldstrat_sweet/UNHCR-TURs005204/fourier_mlp_baseline_area,/workspaces/scalef/optimize.py --dataset worldstrat_sweet --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --worldstrat_data_root worldstrat_datasets/worldstrat_sweet --df 4 --sample_id UNHCR-TURs005204 --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --lr_degradation area --run_name fourier_mlp_baseline_area --eval_crop_lr_size 64 --eval_crop_anchor topleft,
fourier_mlp_baseline_s2_psf,6,worldstrat_sweet,UNHCR-TURs005204,4,s2_psf,mlp_tcnn,fourier,8,48,2000,24.329736709594727,24.80785369873047,-0.4781169891357422,0.6450096964836121,0.6901300549507141,-0.04512035846710205,0.47080594301223755,0.548592209815979,0.07778626680374146,False,64,256,,,9.611435413360596,0.004805717706680298,12.732259750366211,0.10204281657934189,,,/workspaces/scalef/single_samples/worldstrat_sweet/UNHCR-TURs005204/fourier_mlp_baseline_s2_psf,/workspaces/scalef/optimize.py --dataset worldstrat_sweet --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --worldstrat_data_root worldstrat_datasets/worldstrat_sweet --df 4 --sample_id UNHCR-TURs005204 --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --lr_degradation s2_psf --run_name fourier_mlp_baseline_s2_psf --eval_crop_lr_size 64 --eval_crop_anchor topleft,
hashgrid_mlp_baseline_area,6,worldstrat_sweet,UNHCR-TURs005204,4,area,mlp_tcnn,hashgrid_tcnn,16,64,2000,24.7130069732666,24.80785369873047,-0.09484672546386719,0.66318279504776,0.6901300549507141,-0.0269472599029541,0.4839019775390625,0.548592209815979,0.0646902322769165,False,64,256,,,7.788774013519287,0.0038943870067596436,11.024942398071289,0.09458214044570923,,,/workspaces/scalef/single_samples/worldstrat_sweet/UNHCR-TURs005204/hashgrid_mlp_baseline_area,/workspaces/scalef/optimize.py --dataset worldstrat_sweet --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --worldstrat_data_root worldstrat_datasets/worldstrat_sweet --df 4 --sample_id UNHCR-TURs005204 --input_projection hashgrid --hash_n_levels 16 --hash_n_features_per_level 2 --hash_log2_hashmap_size 21 --hash_base_resolution 0 --hash_max_resolution 0 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --lr_degradation area --run_name hashgrid_mlp_baseline_area --eval_crop_lr_size 64 --eval_crop_anchor topleft,
hashgrid_mlp_baseline_s2_psf,6,worldstrat_sweet,UNHCR-TURs005204,4,s2_psf,mlp_tcnn,hashgrid_tcnn,16,64,2000,24.12973976135254,24.80785369873047,-0.6781139373779297,0.6312453150749207,0.6901300549507141,-0.05888473987579346,0.45579975843429565,0.548592209815979,0.09279245138168335,False,64,256,,,9.609727382659912,0.004804863691329956,12.750007390975952,0.10143543779850006,,,/workspaces/scalef/single_samples/worldstrat_sweet/UNHCR-TURs005204/hashgrid_mlp_baseline_s2_psf,/workspaces/scalef/optimize.py --dataset worldstrat_sweet --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --worldstrat_data_root worldstrat_datasets/worldstrat_sweet --df 4 --sample_id UNHCR-TURs005204 --input_projection hashgrid --hash_n_levels 16 --hash_n_features_per_level 2 --hash_log2_hashmap_size 21 --hash_base_resolution 0 --hash_max_resolution 0 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --lr_degradation s2_psf --run_name hashgrid_mlp_baseline_s2_psf --eval_crop_lr_size 64 --eval_crop_anchor topleft,
hashgrid_level_attention_area,6,worldstrat_sweet,UNHCR-TURs005204,4,area,hash_attn,hashgrid_tcnn,16,64,2000,24.995759963989258,24.80785369873047,0.18790626525878906,0.671282947063446,0.6901300549507141,-0.018847107887268066,0.4724145233631134,0.548592209815979,0.0761776864528656,False,64,256,2.3175549507141113,0.4799894392490387,13.707722187042236,0.006853861093521118,16.954098224639893,0.10053086280822754,,,/workspaces/scalef/single_samples/worldstrat_sweet/UNHCR-TURs005204/hashgrid_level_attention_area,/workspaces/scalef/optimize.py --dataset worldstrat_sweet --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --worldstrat_data_root worldstrat_datasets/worldstrat_sweet --df 4 --sample_id UNHCR-TURs005204 --input_projection hashgrid --hash_n_levels 16 --hash_n_features_per_level 2 --hash_log2_hashmap_size 21 --hash_base_resolution 0 --hash_max_resolution 0 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model hash_attn --hash_attn_token_dim 32 --log_attention --lr_degradation area --run_name hashgrid_level_attention_area --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.02429121360182762, 0.02678673155605793, 0.024019908159971237, 0.026737546548247337, 0.02575254626572132, 0.029560092836618423, 0.02851051837205887, 0.034977395087480545, 0.03690536320209503, 0.04092855006456375, 0.04584401473402977, 0.07003392279148102, 0.1056627705693245, 0.12602147459983826, 0.14674656093120575, 0.2072213888168335]"
hashgrid_level_attention_s2_psf,6,worldstrat_sweet,UNHCR-TURs005204,4,s2_psf,hash_attn,hashgrid_tcnn,16,64,2000,24.388591766357422,24.80785369873047,-0.4192619323730469,0.6403678059577942,0.6901300549507141,-0.04976224899291992,0.46083691716194153,0.548592209815979,0.08775529265403748,False,64,256,2.1087722778320312,0.5985064506530762,15.37693452835083,0.007688467264175415,18.510095357894897,0.10459572076797485,,,/workspaces/scalef/single_samples/worldstrat_sweet/UNHCR-TURs005204/hashgrid_level_attention_s2_psf,/workspaces/scalef/optimize.py --dataset worldstrat_sweet --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --worldstrat_data_root worldstrat_datasets/worldstrat_sweet --df 4 --sample_id UNHCR-TURs005204 --input_projection hashgrid --hash_n_levels 16 --hash_n_features_per_level 2 --hash_log2_hashmap_size 21 --hash_base_resolution 0 --hash_max_resolution 0 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model hash_attn --hash_attn_token_dim 32 --log_attention --lr_degradation s2_psf --run_name hashgrid_level_attention_s2_psf --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.01963416486978531, 0.022610627114772797, 0.020363621413707733, 0.021133873611688614, 0.021166997030377388, 0.02370280772447586, 0.025256741791963577, 0.02969694510102272, 0.030944060534238815, 0.03268185257911682, 0.037075236439704895, 0.05055944621562958, 0.06666715443134308, 0.1053333580493927, 0.19590860605239868, 0.2972645163536072]"
fourier_band_attention_area,6,worldstrat_sweet,UNHCR-TURs005204,4,area,fourier_band_attn,fourier,8,48,2000,24.993192672729492,24.80785369873047,0.18533897399902344,0.6469117999076843,0.6901300549507141,-0.043218255043029785,0.5701536536216736,0.548592209815979,-0.02156144380569458,False,64,256,1.9774494171142578,0.36220020055770874,12.103280782699585,0.0060516403913497925,15.318249225616455,0.11895899474620819,,,/workspaces/scalef/single_samples/worldstrat_sweet/UNHCR-TURs005204/fourier_band_attention_area,/workspaces/scalef/optimize.py --dataset worldstrat_sweet --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --worldstrat_data_root worldstrat_datasets/worldstrat_sweet --df 4 --sample_id UNHCR-TURs005204 --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model fourier_band_attn --attn_token_dim 32 --fourier_num_bands 8 --log_attention --lr_degradation area --run_name fourier_band_attention_area --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.11903752386569977, 0.11277667433023453, 0.17352703213691711, 0.14431509375572205, 0.08814346790313721, 0.11463698744773865, 0.10736965388059616, 0.14019356667995453]"
